word,length,rt,freq
flinch,5,771.58,58
flinching,7,779.39,13
fling,4,697.53,180
flinty,6,823.33,8
flip,4,597.94,728
flippant,7,767.13,18
flipped,5,626.24,253
flipper,5,602.26,45
flippers,6,619.15,36
flipping,6,665.32,149
flips,5,718.35,63
flirt,4,598.7,200
flirtation,7,833.16,36
flirtatious,8,893.1,14
flirted,6,654.06,48
flit,4,800.94,25
flitting,6,809.42,13
float,4,613.16,381
floated,6,609.45,68
floater,5,655.78,50
floating,6,681.97,491
floats,5,693.73,101
flock,4,667.33,237
flocked,5,633.57,9
flocking,6,726.42,20
flocks,5,658.69,18
floe,3,486.4,11
floes,4,800.8,5
flog,4,878.75,15
flogged,5,714.44,26
flood,4,548.15,291
flooded,6,623.17,142
floodgate,7,817.42,2
flooding,6,674.91,86
floodlight,7,728,5
floods,5,688.78,58
floor,4,562.79,5132
floorboard,8,721.63,13
floorboards,9,827.59,49
flooring,6,660.27,22
floors,5,556.39,407
floorshow,6,796.71,11
floozy,5,801.58,39
flop,4,654.68,118
flopped,5,703.45,19
floppy,5,648.06,58
flops,5,768.59,26
floral,6,645.74,37
florid,6,960.8,4
florist,7,638.62,123
floss,4,685.88,100
flotation,7,820.34,20
flotilla,7,734.8,1
flotsam,6,968.82,13
flounce,5,791.92,1
flounder,6,653.34,43
floundered,7,794.45,1
floundering,8,826.09,15
flounders,7,772.14,3
flour,4,616.53,161
flourish,6,612,41
flourished,7,658.28,11
flourishes,8,740.88,6
floury,5,936.33,2
flouted,6,717.35,3
flourishing,8,652.69,18
flouting,6,822.69,4
flow,3,610.85,701
flowed,4,671,35
flower,4,603.06,1161
flowerbed,7,869.52,6
flowered,5,675.55,17
flowering,6,712.88,14
flowerless,7,843.71,1
flowerpot,7,831.88,14
flowers,5,553.45,2427
flowery,5,736.58,34
flowing,5,679.74,217
flown,4,716.44,232
flows,4,597.68,142
flu,3,637.69,444
flubbed,5,820.05,2
fluctuate,8,765.13,11
fluctuates,9,851.9,9
fluctuating,10,982.16,15
fluctuation,9,868.78,17
fluctuations,10,817.83,16
flue,3,837.88,21
fluent,6,656.44,59
fluently,8,808.34,21
fluff,4,812.7,72
fluffy,5,722.28,185
fluid,5,596.38,456
fluidity,8,850.25,4
fluids,6,639.36,167
fluke,4,684.75,89
flume,4,666.72,8
flung,4,786.71,44
flunk,5,674.87,92
fluoresce,6,950,2
fluorescent,8,850.96,30
fluoresces,8,1103.57,2
fluoride,6,829.63,12
fluorine,6,942.93,5
flurry,5,623.63,24
flush,4,643.59,478
flushed,5,720.79,153
flushing,6,620.06,75
fluster,6,759.84,3
flustered,7,644.94,38
flute,4,607.41,108
flutist,7,755.26,1
flutter,5,648.36,44
fluttered,6,650.23,3
fluttering,7,792.56,37
flux,5,734.56,53
fly,3,541.7,4335
flyaway,6,757.27,5
flycatcher,7,889.68,2
flyer,4,573.94,173
flyers,5,595.26,121
flying,5,558.38,2579
flyover,6,764.97,4
flypaper,7,791.93,14
flyswatter,8,891.19,2
flyweight,6,876.36,3
foal,3,680.31,14
foals,4,708.33,1
foam,3,567.8,179
foamed,4,705.69,2
foaming,5,699.97,25
foams,4,756.36,5
foamy,4,831.89,14
focal,4,744.92,29
foci,4,836.17,1
focus,5,575.82,1499
focused,6,735.2,403
focuses,7,734.81,17
focusing,7,647.27,142
focussed,6,730.41,3
fodder,4,676.3,19
foe,2,637.9,94
foes,3,650.13,31
fog,3,592.16,482
fogey,4,1049.2,3
fogged,4,826.91,20
foggy,4,586.53,66
foghorn,7,787.5,12
foible,4,996.44,2
foibles,5,790,7
foil,3,634.25,62
foiled,4,745.78,19
fold,4,598.31,440
folded,6,717.76,148
folder,5,573.12,83
folders,6,673.38,34
folding,6,618.59,106
folds,5,596.77,52
foliage,6,762.39,27
folio,5,682.62,4
folk,3,575.88,365
folklore,6,722.55,45
folks,4,567.16,3878
folksy,5,1018.5,8
folktale,6,723,5
follicle,6,932.7,12
follicular,9,958.18,3
follies,5,677.52,43
follow,4,583.94,6283
followed,5,599.06,1739
follower,5,800.58,34
followers,6,707.77,140
following,6,700.74,2310
follows,5,579.38,371
folly,4,740.1,74
fond,4,682.27,629
fonder,5,658.87,20
fondle,5,757.81,25
fondly,6,677.17,35
fondness,7,865.63,26
fondue,5,915.52,47
font,4,675.33,48
food,3,616.88,7876
foodless,6,941.83,2
foods,4,612.79,154
foodstuff,7,785.25,2
foodstuffs,8,906.36,9
fool,3,561.76,4556
fooled,4,593.15,524
foolery,6,856.59,4
foolhardy,8,856.64,21
fooling,5,652.19,626
foolish,5,599.38,893
foolishly,7,630.81,33
foolishness,8,699.75,106
foolproof,7,774.03,94
fools,4,617.89,681
foot,3,601.42,3311
footage,5,755.91,422
football,6,573.06,1914
footballs,7,622.09,11
footbath,6,789.58,4
footboard,7,821.03,1
footbridge,7,777.07,6
footer,4,635.7,5
foothills,7,738.07,26
foothold,7,825.48,29
footing,5,728.55,52
footloose,6,748.77,42
footmark,7,765.19,1
footnote,6,655.61,18
footpad,6,747.65,4
footpath,6,794.39,14
footprint,8,630.67,55
footrace,6,912.07,3
footsie,5,952.24,19
footstep,7,647.75,13
footsteps,8,683.52,322
footstool,7,788.03,8
footwear,6,651.3,40
footwork,6,757.13,47
forage,5,739.95,16
foraging,7,950.05,14
foray,4,791.07,22
forays,5,773.56,3
forbade,5,763.69,22
forbear,6,874.58,8
forbearance,9,891.62,15
forbears,7,1011.58,4
forbid,5,671.9,436
forbidden,6,679.06,387
forbidding,7,761.42,20
forbids,6,811.79,56
force,4,632.32,3604
forced,5,701.36,1349
forceful,7,721,44
forceps,7,799.89,34
forces,6,665.39,1064
forcibly,8,741.19,36
forcing,6,703.67,276
fore,3,856.46,135
forearm,6,733.87,50
forearms,7,769.53,24
forebear,6,801.9,3
forebears,7,832.37,9
foreboding,8,867.79,23
forecast,7,650.03,96
forecasters,9,790.21,2
forecasting,9,691.82,9
forecastle,5,825.13,6
forecasts,8,754.56,11
foreclose,7,786.3,34
foreclosed,8,945.67,13
foreclosing,9,827,7
foreclosure,8,723.86,26
forefather,7,751.77,1
forefathers,8,877.41,41
forefinger,8,799.94,14
forefingers,9,875.7,2
forefront,8,906,20
forego,5,919.32,29
foregoing,7,742.09,6
foregone,6,751.57,21
foreground,8,792.29,22
forehand,7,766.88,5
forehead,6,628.48,400
foreheads,7,811.67,18
foreign,5,676.24,1137
foreigner,6,720.13,150
foreigners,7,740.45,163
foreknowledge,8,1113.77,1
foreman,6,607.88,283
foremast,7,751.1,1
foremost,7,745.7,86
forensic,8,774.54,200
foreplay,6,651.9,128
forerunner,7,827.48,4
fertilizers,8,721.78,10
fervency,7,854,1
fervent,5,776.79,18
fervor,4,721.39,15
festering,7,858,31
festival,7,683.78,505
festivals,8,759.97,36
festive,6,718.48,98
festivities,10,888.06,71
festivity,9,736.75,8
fetch,3,654.79,559
fetching,5,728.21,66
fetish,5,756.27,117
fetishism,8,857.83,6
feud,4,736.19,66
feudal,5,766.86,10
feudalism,8,853.96,2
feuds,5,722.82,8
fever,4,570.21,1017
fevered,5,751.9,8
feverish,6,708.81,33
feverishly,8,829.97,3
fiance,6,722.55,201
fiancee,6,860.11,154
fiasco,6,826.89,83
fib,3,699.65,65
fiber,4,698.59,156
fibers,5,614,111
fibrosis,8,859.33,20
fibrous,6,843.05,13
fibula,7,826.17,10
fickle,4,735.46,60
fiction,5,627,310
fictional,7,701.76,71
fictionalize,9,902.74,1
fictitious,8,872.73,31
fiddle,4,685.48,185
fiddler,5,706.66,45
fiddles,5,738.81,7
fiddling,6,876.53,43
fidelity,8,681.21,101
fidget,5,847.23,4
fidgety,6,827.63,18
fief,3,843.5,1
field,4,571.94,3580
fielded,6,777.94,4
fielder,5,830.75,28
fielders,6,860.18,3
fields,5,636.53,609
fieldwork,7,802,11
fiend,4,732.21,143
fiendish,6,873.28,30
fierce,4,712.22,244
fiercely,6,758.86,48
fierceness,7,969.77,2
fiercest,7,1112,12
fiery,4,739.39,103
fiesta,6,737.13,64
fig,3,727.83,62
fight,3,566.03,10255
fighter,4,649.55,652
fighters,5,673.97,362
fighting,5,676.94,3611
fights,4,701.73,614
figment,7,780.88,55
figs,4,671.13,35
figural,8,881.91,1
figurative,10,840.36,4
figure,5,613.64,6598
figured,6,681.73,3893
figurehead,8,778.33,14
figures,6,659.74,949
figurine,7,765.28,14
figurines,8,867.39,25
figuring,7,663.56,318
filament,8,909.28,17
filaments,9,759.62,6
filbert,6,776.88,2
filberts,7,856,2
filched,5,744.38,2
file,3,628.09,2246
filed,4,664.09,449
files,4,653.68,1358
filets,5,933.91,3
filial,6,744.89,15
filibuster,9,848.4,11
filigree,7,915.4,5
filing,5,826.18,232
fill,3,602.79,2241
fille,4,1024.67,11
filled,4,670.88,1386
filler,4,694.5,28
fillet,5,759.94,25
fillies,5,1009.33,9
filling,5,673.09,494
fillings,6,672.48,35
fills,4,624.9,133
filly,4,932.67,60
film,4,682.97,3328
filmed,5,731.69,121
filming,6,679.16,198
films,5,577.16,750
filmstrip,9,694.14,4
filmy,5,857.22,4
filter,5,702.97,162
filtered,6,767.18,31
filtering,7,789.67,25
filters,6,652.59,48
filth,4,724.43,231
filthy,5,744.24,838
filtration,8,830.8,23
fin,3,809.4,174
final,4,588.97,2533
finale,6,780.59,125
finalist,7,612.63,24
finalists,8,752.7,57
finality,8,683.08,20
finalize,6,706.83,26
finally,5,645.19,5989
finals,5,585.09,340
finance,6,656.32,273
financed,7,724.37,49
finances,8,836.53,79
financial,7,687.55,777
financially,8,821.68,139
financier,8,887.42,17
financing,8,786.03,85
find,4,619.56,42379
finder,5,652.19,85
finding,6,588.59,1935
findings,7,655.27,137
finds,5,584.63,1492
fine,3,596.55,30502
fined,4,647.3,43
finely,5,656.81,45
fineness,6,1041.91,1
finer,4,877.73,132
finery,6,757,14
fines,4,645.97,40
finesse,5,811.48,71
finest,6,630.87,840
finger,5,642.35,1870
fingerboard,9,845.97,4
fingered,6,737.22,39
fingering,7,767.91,18
fingernail,8,829.52,68
fingernails,9,753.58,210
fingerprint,10,818.35,163
fingerprinting,12,876.31,16
fingerprints,11,797.68,586
fingers,6,636.16,1696
fingertip,8,720.32,10
fingertips,9,666.24,84
finicky,6,879.83,10
finis,5,1253,7
finish,5,617.59,5045
finished,6,639.76,4269
finisher,6,802.25,8
finishes,7,708.55,182
finishing,7,787.18,403
finite,5,788.34,33
fink,4,938,206
fins,4,715.52,60
fir,2,870.93,22
fire,3,545.19,10990
firearm,6,732.25,76
firearms,7,712.32,155
fireball,6,639.18,76
firebomb,6,656.64,4
firebox,8,752.73,2
firebrand,8,836.85,1
firebreaks,8,805.48,1
firebug,6,804.56,12
firecrackers,9,748.17,36
fired,4,708.84,3159
firecracker,8,792.26,54
firefly,6,648.58,28
firehouses,8,822.59,4
firelight,6,845.54,25
fireman,6,678.12,149
firemen,6,749.81,109
fireplace,7,533.64,259
fireplaces,9,776.67,18
firepower,6,726.85,98
fireproof,7,753.56,8
fires,4,632.94,498
fireside,6,744.1,20
firestorm,8,735.88,6
firewater,7,713.52,19
firewood,6,627.03,77
fireworks,7,605.33,287
firing,5,740.57,937
firm,3,554.21,1799
firmament,8,841.71,25
firmer,4,760.93,15
firmly,5,700.19,136
firmness,6,728.17,12
firms,4,686.69,82
firstborn,8,726.42,40
firsthand,8,753.73,75
fiscal,6,820.21,39
fish,3,574.71,4258
fisherman,7,798.84,221
fishermen,7,787.31,104
fishers,5,680.97,9
fishery,6,720.07,11
fishes,5,636.06,121
fishing,5,610.58,1204
fishmonger,8,897.55,6
fishmongers,9,1007.17,3
fishpond,7,795.67,3
fishy,4,655.39,143
fission,4,881.74,16
fissure,4,782.67,22
fist,4,782.29,375
fisted,6,888.37,1
fisticuffs,9,1000,9
fists,5,773.57,151
fit,3,618.13,2937
fitful,5,842.8,2
fitfully,6,969.15,1
fitness,6,691.03,89
fits,4,726.34,654
fitted,5,635.57,89
fittest,6,706.07,41
fitting,5,748.61,285
fittings,6,709.93,20
fivefold,7,901.78,1
fix,4,574.19,4426
fixate,6,862.1,7
fixation,7,730.43,35
fixations,8,845.52,1
fixed,5,572.15,1647
fixers,6,645.09,1
fixing,6,671.13,533
fixture,6,616,32
fixtures,7,705.94,66
fizz,3,799.29,31
fizzle,4,654.77,10
fizzled,5,819.38,5
fizzy,4,667.07,11
fjord,5,906.71,24
fjords,6,890,9
flabby,5,747.9,41
flaccid,7,900.95,24
flag,4,533.7,892
flagellation,9,1138.1,6
flagpole,7,695.4,37
flagpoles,8,693.87,3
flagrant,8,854.21,29
flagrantly,10,835.83,4
flags,5,695.74,175
flagship,7,770.55,49
flagstaff,8,803.03,42
flagstone,8,692.41,8
flail,4,849.46,9
flailed,5,925.46,4
flailing,6,904.59,23
flair,4,682.32,116
flak,4,970,54
flake,4,616.24,89
flakes,5,653.35,95
flaky,5,740,45
flamboyance,9,861.39,1
flamboyant,9,890.68,23
flame,4,572.5,461
flamed,5,644.16,8
flamenco,8,748.38,18
flames,5,538.7,382
flamethrower,8,832.9,29
flaming,6,723.45,130
flamingo,8,764.26,60
flammable,7,713.47,36
flan,4,713.87,86
flange,5,981,12
flank,5,707.22,236
flanked,6,685,16
flanking,7,810.64,20
flannel,5,674.82,70
flannels,6,711.55,2
flap,4,705.5,135
flapjack,7,745.32,13
flapped,5,646.86,6
flapper,5,676.15,10
flappers,6,747.97,1
flapping,6,757.84,85
flare,4,595.83,215
flared,5,685.79,16
flares,5,700.61,72
flaring,6,749.21,16
flash,4,537.88,783
flashback,7,620.56,54
flashbulb,8,841.52,3
flashed,5,609.03,65
flasher,5,642.29,17
flashes,6,602.72,135
flashing,6,657.06,163
flashlight,7,697.76,302
flashy,5,667.91,97
flask,5,713.07,57
flat,4,571.47,1337
flatcar,7,841.53,5
flatfoot,7,735.57,33
flathead,7,726.59,12
flatly,6,733.65,9
flatness,7,793.91,4
flats,5,604.12,86
flatten,5,601.3,63
flattened,6,741.72,36
flattening,7,837.14,10
flatter,5,649.63,200
flattered,6,618.42,398
flattering,7,733.82,195
flattery,6,659.91,70
flattest,7,869.45,3
flattop,7,937.83,14
flatulence,9,913.41,28
flatulent,9,955.33,11
flatus,6,854.5,1
flaunt,5,728.28,50
flaunted,7,640.64,10
faceless,6,630.53,37
faces,5,601.47,1363
facet,5,711.56,13
facetious,7,940,6
facetiously,9,943.61,1
facets,6,789.54,18
facial,4,644.42,293
facile,4,711.92,6
facilitate,9,694.21,50
facilitated,11,820.45,15
facilitates,10,803.09,1
facilitating,11,831.63,10
facilitation,10,912.1,6
facilities,9,733.57,232
facility,8,641.58,723
facing,5,590.47,548
facsimile,9,878.62,9
fact,4,560.41,8801
faction,5,806.83,58
factions,6,840.88,35
factor,5,639.32,370
factories,8,638.85,119
factors,6,630.39,110
factory,7,608.42,857
facts,5,628.24,1393
factual,7,724.5,27
faculties,7,727.54,34
faculty,6,632.27,248
fad,3,718.06,39
fade,3,563.03,286
faded,5,621.26,153
fading,5,667.97,125
fads,4,737.63,4
fail,3,692.49,1254
failed,4,621.2,1467
failing,5,746.72,275
fails,4,629.32,261
failure,5,751.29,1021
failures,6,651.67,75
fain,3,745.92,15
faint,4,601.63,473
fainted,6,639.33,222
faintest,7,756.28,68
faintly,6,703.24,31
fair,3,552.97,4832
fairer,4,813.69,24
fairest,6,711.35,44
fairground,8,731.5,10
fairies,5,725.24,134
fairly,5,569,468
fairness,6,673.73,104
fairs,4,657.66,26
fairway,5,681.66,24
fairways,6,734.3,2
fairy,4,650.73,851
fairyland,8,730.16,12
faith,3,573.25,2363
faithful,5,635.66,465
faithfully,6,667.21,77
faithless,6,788.94,27
faiths,4,647.69,13
fake,3,589.8,1853
faked,4,590.09,177
faker,4,684.59,88
falcon,6,739.1,169
falconry,8,754.29,2
fall,3,549.4,6044
fallacious,7,819.81,1
fallacy,6,745.23,20
fallen,5,648.94,863
fallible,6,779.6,12
falling,5,620.19,1837
fallout,5,731.67,111
fallow,4,758.59,41
falls,4,595.49,1301
falsehood,7,722.94,10
falsehoods,8,764.52,8
falsetto,7,798.5,15
falsies,6,775.5,11
falsify,7,742.93,12
falsifying,9,945.96,15
falsification,11,888.32,3
falsity,7,1015.32,7
falter,5,767.29,16
faltered,6,748.88,7
falters,6,828.53,7
fame,3,628.88,441
famed,4,735.41,42
familial,8,830.82,13
familiar,7,718.48,1760
familiarity,11,786.19,34
familiarize,9,865.06,19
families,7,697.72,1139
family,6,622.03,18067
famine,5,744.88,81
famish,5,798.52,3
famous,5,649.91,2296
fan,3,546.82,1792
fanatic,7,820.28,84
fanatical,8,859.33,27
fanaticism,10,1076.45,6
fanatics,8,717.86,48
fancied,6,818.16,50
fancier,6,739.3,12
fancies,6,780.12,56
fanciful,7,763.5,25
fancy,5,613.5,1777
fancying,7,882.78,8
fanfare,6,762.56,57
fang,3,746.43,98
fangs,4,747.64,91
fanned,4,747.47,17
fanning,5,833.19,20
fans,4,629.7,711
fantasies,8,710.03,255
fantastic,9,661.47,2029
fantasy,7,689.58,828
far,3,654.06,11259
faraway,6,881.1,93
farce,4,757.31,89
farces,6,947.24,1
fare,3,600.03,314
fares,4,627.62,32
farewell,6,776.83,482
farfetched,7,844.4,4
faring,5,892.22,6
farm,4,604.67,1532
farmed,5,710.43,21
farmer,5,598.13,604
farmers,6,630.38,230
farmhand,8,899.76,3
farmhouse,7,639.06,67
farmhouses,9,799.41,5
farming,6,721.24,82
farmland,8,696.85,20
farmlands,9,792.81,3
farms,5,722.85,145
farmstead,8,871.67,1
farmyard,8,814.04,10
farsighted,8,902.04,6
fart,4,694.24,328
farther,5,729.57,287
farthest,7,714.55,42
farthing,6,775,13
fascinate,6,893.03,26
fascinated,8,761.03,178
fascinates,7,725.42,32
fascinating,8,732.06,769
fascinatingly,11,988.57,1
fascination,7,723.66,90
fascism,6,886.29,39
fascist,6,800.97,125
fascists,7,876.69,31
fashion,4,566.38,957
fashionable,7,749.12,98
fashioned,5,658.48,71
fashioning,6,818.09,1
fashions,5,737.68,44
fast,4,522.32,7010
fasten,4,777.84,190
fastened,5,707.33,62
fastener,5,777.85,1
fastening,6,708.94,6
fastenings,7,736.76,1
fastens,5,665.63,4
faster,5,623.47,2233
fastest,7,733.15,298
fastidious,9,1106.58,19
fat,3,581.06,4051
fatal,4,623.09,362
fatalism,7,832.91,4
fatalist,7,827.86,3
fatalities,9,865.66,33
fatality,8,807.97,46
fatally,5,819.07,19
fate,3,622.42,1375
fateful,5,705.28,51
fates,4,735.43,59
fathead,6,883.58,33
father,4,656.17,28279
fathered,5,687.04,27
fatherhood,7,738.73,23
fathering,6,826.17,9
fatherland,8,785.52,39
fatherless,7,772.21,16
fatherly,6,779.16,31
fathers,5,628.51,482
fathom,4,696.16,53
fathoms,5,906.44,29
fatigue,5,632.11,93
fatigued,6,783.42,24
fatigues,6,724.58,22
fats,4,628.79,48
fatso,5,862.62,161
fatten,4,808.93,23
fattening,6,753.45,39
fatter,4,809.61,72
fatty,4,641.37,260
faucet,5,663.48,73
fault,4,640.53,5310
faulted,6,691.55,1
faultless,7,725.34,1
faults,5,683.97,106
faulty,5,637.31,83
faun,3,742.9,26
fauna,4,851.85,27
favor,4,615.56,3609
favorable,7,745.55,55
favorably,8,724,20
favored,5,609.34,49
favoring,6,662.82,21
favorite,6,640.38,3032
favorites,7,694.91,200
favoritism,9,856.25,21
favors,5,628.45,380
fawn,3,741.81,36
fawned,4,698.21,1
fawning,5,779.48,13
fawns,4,777.14,4
faze,3,710.5,22
fealty,5,836.5,8
fear,3,588.47,3523
feared,4,670.87,289
fearful,5,651.34,110
fearfully,6,693.65,9
fearing,5,607.85,44
fearless,6,643.38,152
fears,4,609.41,467
fearsome,5,747.97,39
feasible,6,768.5,31
feasibility,10,949.14,5
feast,4,658.82,342
feasting,6,795.53,22
feasts,5,700.41,11
feat,3,672.44,78
feather,4,642.26,338
featherbed,7,825.62,8
featherbrained,9,1131.43,1
feathered,5,683.77,34
feathers,5,677.62,291
featherweight,7,986.94,7
feathery,5,748.1,10
feats,4,792.23,24
feature,4,631.94,298
featured,5,670.26,63
featureless,7,885.11,2
features,5,675.27,244
featuring,6,702.91,83
fecund,6,891,2
fecundity,9,1087,2
fed,3,653.81,810
federal,7,661.52,1173
federalize,9,824.16,1
federals,7,759.1,6
federation,8,756.28,197
fedora,6,775.21,13
feds,4,727.21,359
fee,2,633.74,494
feeble,4,756.07,86
feebleminded,11,890.35,1
feebly,5,788.73,1
feed,3,579.58,2162
feedback,6,599.13,140
feedbag,6,735.13,10
feeder,4,709.45,35
feeding,5,745.52,599
feedings,6,685.53,11
feeds,4,675.82,193
feel,3,593.65,31989
feeler,4,854.95,7
feelers,5,800.12,20
feeling,5,688.36,8577
feelings,6,646.58,2938
feels,4,660.71,3569
fees,3,733.97,144
feet,3,573.18,6157
feign,3,725.04,23
feigned,4,766.95,8
feigning,5,868.25,9
feint,4,955.67,23
feldspar,8,1147.29,7
felicitate,9,949.05,2
feline,5,909.61,46
fell,3,595.94,3723
fella,4,920.77,1705
fellas,5,876.78,1973
fellatio,7,913.47,32
felled,4,783.26,11
felling,5,742.5,16
fellow,4,672.52,2987
fellows,5,641.7,676
fellowship,7,644.76,150
fellowships,8,734.75,9
felon,5,754.32,128
felonious,8,786.33,14
felons,6,709.47,64
felony,6,721.91,285
felt,4,702.59,6111
female,5,588.35,1612
females,6,529.56,173
feminine,7,733.73,233
feminism,8,838.53,17
femininity,10,914.35,20
feminist,8,713.18,93
femme,3,809.64,63
femmes,3,857.29,12
femur,4,913.44,58
fence,4,650.26,819
fenced,5,728.41,16
fencer,5,786.89,2
fences,6,691.69,120
fencing,6,639.75,70
fend,4,961.48,47
fender,5,723.39,130
fenders,6,732.37,24
fennel,4,757.64,39
feral,5,637.45,9
ferment,6,830.72,11
fermentation,9,951.28,7
fermented,8,803.3,28
fermenting,8,886.04,6
fern,3,707.06,163
ferns,4,729.88,14
ferocious,7,857.62,79
ferocity,8,877.28,10
ferret,5,757.4,83
ferried,5,884.22,8
ferries,5,910.88,6
ferry,4,762.25,273
ferryboat,7,813.83,21
ferryman,7,782.67,6
fertile,4,648,80
fertility,8,737.97,97
fertilization,9,754.63,12
fertilize,6,783.48,21
fertilized,7,747,17
fertilizer,7,770.06,100
executions,10,722.23,57
executives,11,820.36,128
executioner,10,730.19,69
executive,10,673.56,541
executor,9,812.13,32
executors,10,800.29,2
exemplar,8,745.46,9
exemplary,9,953.48,44
exemplified,11,880.58,9
exemplifies,11,1011.38,12
exemplify,10,695.41,3
exempt,7,713.13,37
exemption,8,739.16,20
exemptions,9,861.21,6
exercise,7,597.56,904
exercised,8,753.16,48
exercises,9,761.48,175
exercising,9,722.42,84
exert,5,765.55,34
exerted,7,795.9,10
exerting,7,697.79,6
exertion,6,781.29,15
exertions,7,857.31,1
exerts,6,785.64,7
exhalation,9,892.33,3
exhale,6,634.03,85
exhaled,7,754.18,2
exhaling,8,777.96,8
exhaust,6,670.48,109
exhausted,8,638.44,655
exhausting,8,753.88,111
exhaustion,8,711.03,82
exhaustive,8,904.24,28
exhaustively,10,897.3,2
exhausts,7,760.58,6
exhibit,7,634.06,388
exhibited,9,747.81,42
exhibiting,9,710.88,27
exhibitions,9,791.36,6
exhibitors,9,851.13,7
exhibits,8,654.35,65
exhibition,8,766.58,207
exhibitionism,11,896.45,6
exhilarate,9,862.83,2
exhilarated,11,776.06,23
exhilarating,11,945.34,57
exhilaration,10,778.56,13
exhortation,9,869.79,2
exhortations,10,1046.47,1
exhorting,8,914.91,2
exhumation,10,1087.6,22
exhumations,11,930.91,1
exhume,7,766.86,24
exile,5,691.26,95
exiled,6,710.63,49
exiles,6,675.06,11
exiling,7,917.46,1
exist,6,587.45,1477
existed,8,671.09,406
existence,8,675.85,596
existent,9,760.91,3
existential,10,930.23,37
existentialism,13,1045.9,10
existentialist,13,1066.54,5
existentialists,14,1072.36,1
existing,8,639.58,98
exists,7,598.26,575
exit,5,544.24,794
exits,6,627.21,186
exodus,7,728.42,40
exonerate,9,770.28,36
exonerated,11,878.61,22
exoneration,10,1006.2,5
exorbitant,11,820.11,18
exorcise,8,758.14,19
exorcism,9,945.07,95
exorcist,9,735.84,50
exorcize,8,727.36,2
exothermic,9,1115.56,2
exotic,7,629.38,306
expand,7,672.63,178
expandable,10,699.94,5
expanded,9,672,55
expanding,9,664.26,100
expands,8,616.85,27
expanse,7,762.08,11
expansion,8,628.31,88
expansions,9,767.94,1
expansive,9,736.64,12
expansiveness,12,922.86,1
expatriate,10,1009.94,9
expect,7,656.25,5299
expectable,10,746.9,1
expectancy,11,811.55,32
expectant,10,893.45,16
expectations,11,793.55,268
expected,9,623.28,1696
expectation,10,717.7,67
expecting,9,604.7,1846
expectorant,12,1126.55,4
expects,8,761.85,240
expedience,10,855.42,6
expediency,11,870.74,10
expedient,10,905,22
expedite,8,806.45,34
expediting,10,928.28,3
expedition,9,809.4,289
expeditionary,12,960.12,15
expeditions,10,748,29
expeditious,10,911.12,7
expel,6,642,70
expelled,7,602.44,230
experimenting,13,892.88,110
experiments,12,780.84,335
